Name,Description,Note,Created,Last edited time,length,Created by,Days
睡眠是唯一適合不活動狀態的場合，而當我醒著的時候，應該沒有讓懶惰存在的餘地。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:46 AM","July 6, 2022 8:46 AM",38,imac-fly,0
兄弟愛是指對任何其他人都有一份責任感、照顧、尊重和了解，渴望促進他們的生活。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:48 PM","October 29, 2022 1:48 PM",38,imac-fly,0
在專注中，哪怕不重要的事情也會多了一個新的向度，因為它已得到一個人的全神貫注,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:51 PM","November 30, 2022 4:51 PM",38,imac-fly,0
雙方都會分享因為彼此帶入生命中的東西所產生的喜樂。在給予行為中，某種事物誕生了,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:13 PM","May 5, 2022 1:13 PM",39,imac-fly,0
負責任是一種完全自願的行為。它意指我們對另一個人已表現和未表現出來的需要之回應,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:51 PM","May 8, 2022 4:51 PM",39,imac-fly,0
在這樣的生命之給予中，他豐富了他人，以增強自己生命感的方式擴大了他人的生命感。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:38 PM","May 14, 2022 12:38 PM",39,imac-fly,0
某種程度上，性愛是克服分離狀態的自然和正常的方法，是對於孤立問題的一部分解答。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 20, 2022 10:35 AM","April 11, 2023 6:44 PM",39,imac-fly,326
在這樣的生命之給予中，他豐富了他人，以增強自己生命感的方式擴大了他人的生命感。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:15 PM","May 26, 2022 3:15 PM",39,imac-fly,0
到了這個年齡之後，一個新的因素會進入畫面：一種想用自己的活動去創造愛的新渴望。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:08 PM","May 31, 2022 7:08 PM",39,imac-fly,0
他會在自身確立父性原則和母性原則。他變成了自己的父親和母親。他就是父親和母親。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 4, 2022 10:30 AM","June 4, 2022 10:30 AM",39,imac-fly,0
如果一個人能夠創造性地去愛，他就會也愛他自己。如果他只能愛他人，他根本無法愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 14, 2022 7:47 AM","April 11, 2023 6:44 PM",39,imac-fly,301
性慾看來很容易跟任何強烈的情感混雜和被任何強烈的情感激起，愛只是這些情感之一。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 16, 2022 8:28 AM","June 16, 2022 8:28 AM",39,imac-fly,0
他關心的只是他能從其中得到什麼。他不在乎別人的需要，不尊重別人的尊嚴和完整性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:08 PM","June 17, 2022 5:08 PM",39,imac-fly,0
端看我們的成長能力，即端看我們能否在與世界和與自己的關係中，發展出創造性取向。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:12 PM","April 5, 2023 5:28 PM",39,imac-fly,283
不是一廂情願，而是以人類的既有成就作為基礎，以每個人對理性和愛的體驗作為基礎。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 30, 2022 9:07 AM","April 11, 2023 6:47 PM",39,imac-fly,285
神經質的愛的基本原因，在於「愛侶」的一方或雙方仍然停留在對父親或母親的依戀中。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 8, 2022 1:13 PM","April 11, 2023 6:44 PM",39,imac-fly,215
任何努力過要獨處的人都會知道這有多麼困難。他會覺得煩躁不安，甚至感到相當焦慮。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 16, 2022 2:06 PM","April 5, 2023 9:24 AM",39,imac-fly,200
對權力只有兩種態度，一是向之屈從，一是（對擁有權力的人而言）渴望繼續保有權力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:10 PM","October 29, 2022 1:10 PM",39,imac-fly,0
雖然我們在意識層面害怕的是不被人愛，但我們真正的恐懼（通常是無意識的）是去愛。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》
",,"December 28, 2022 10:59 PM","April 11, 2023 6:57 PM",39,imac-fly,103
關係深邃，雙方各有活潑和強壯的生命力。這是愛的果實，也是愛賴以被辨識出來的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 21, 2022 6:07 AM","May 21, 2022 6:07 AM",40,imac-fly,0
愛也涉及了面對孤獨的能力。那能夠自處的人，才可能去愛，而非因為逃避自處所以去愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:11 PM","April 11, 2023 6:44 PM",40,imac-fly,320
人們建立了一支對抗世界的二人聯隊，但這種兩人份的自我中心主義卻被誤解為愛和親密。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:15 PM","May 31, 2022 7:15 PM",40,imac-fly,0
你與人及自然的每一種關係必須是你真正個人生活的一種特定的、符合你的意志對象的表現,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:37 AM","June 11, 2022 9:37 AM",40,imac-fly,0
愛也涉及了面對孤獨的能力。那能夠自處的人，才可能去愛，而非因為逃避自處所以去愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 8, 2022 1:15 PM","April 11, 2023 6:44 PM",40,imac-fly,215
愛是一種活動，如果我在愛，我就會不斷地主動地關心我所愛的人（但還不限於關心他或她,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:13 PM","October 29, 2022 1:13 PM",40,imac-fly,0
愛和勞力是分不開的。我們愛我們為之付出勞力的事物，也會為我們所愛的事物付出勞力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:59 PM","December 15, 2022 12:59 PM",40,imac-fly,0
"如果可以露出微笑，就算是一絲絲，或許都會比較好。死亡令人悲傷，但不該是冷漠。","《愛的原形》",,"March 14, 2023 8:47 PM","March 14, 2023 8:47 PM",40,imac-fly,0
只有明白了克服分離的需要極其深切，我們才能明白人們何以如此懼怕與眾不同和偏離群體。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:08 PM","May 1, 2022 1:08 PM",41,imac-fly,0
對愛的藝術來說，任何想要成為行家的人，在生命的每個階段都必須實踐紀律、專注和耐心。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:27 PM","May 26, 2022 3:27 PM",41,imac-fly,0
什麼東西能使一個人有吸引力取決於一個時期的時尚，生理條件和精神氣質兩方面皆是如此。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 20, 2022 9:46 PM","June 20, 2022 9:46 PM",41,imac-fly,0
要能夠愛和被愛需要勇氣：斷定某些價值無比重要的勇氣，把一切押注在這些價值上的勇氣。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:16 PM","April 11, 2023 6:45 PM",41,imac-fly,289
如果缺乏愛的第三個元素尊重，責任感很容易變質為支配慾和占有慾。尊重不是恐懼和敬畏。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 28, 2022 11:42 PM","June 28, 2022 11:42 PM",41,imac-fly,0
專注是掌握任何藝術的先決條件，這一點幾乎用不著去證明。任何曾經努力學習一門藝術的人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:49 PM","October 29, 2022 1:49 PM",41,imac-fly,0
嬰兒仍然被感到是母親的一部分，母親對嬰兒的愛和迷戀就可以是滿足她的自戀的一種方式。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:21 PM","April 11, 2023 6:57 PM",41,imac-fly,46
在男女愛中，兩個獨立的人會成為一體，在母愛中，兩個本來一體的人會成為各自獨立的個體。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:03 PM","May 1, 2022 1:03 PM",42,imac-fly,0
實踐這些紀律時，不可把它們當成外力強加在我們身上的束縛。應該讓它們成為我們意志的表達,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:09 PM","June 26, 2022 1:09 PM",42,imac-fly,0
理性的信仰則是以獨立的判斷為依據，以自己的創造性觀察和思考為基礎，無視大部分人的意見,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:13 PM","June 26, 2022 1:13 PM",42,imac-fly,0
人自己將意義給予生命，否則生命將是沒有意義；除非人與人互相幫助，否則他就是絕對孤單。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:54 AM","July 6, 2022 8:54 AM",42,imac-fly,0
如果一個人不知道萬物各有其時而想揠苗助長，他將永遠無法變得專注，也無法精通愛的藝術。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:54 PM","April 11, 2023 6:45 PM",42,imac-fly,132
施之所以比受更讓人快樂，不是因為那是一種剝奪，而是因為給予行為是在表現我的蓬勃生命力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"April 28, 2022 10:41 PM","April 28, 2022 10:41 PM",43,imac-fly,0
物質的領域內，給予意味著富有。真正可被視為富有的不是那擁有許多的人，而是那給予很多的人,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:50 PM","May 8, 2022 4:50 PM",43,imac-fly,0
人只能夠透過發展理性，繼續向前走，尋找新的和諧狀態，不能指望回到一去不復返的太初和諧。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 17, 2022 7:14 AM","May 17, 2022 7:14 AM",43,imac-fly,0
我唯一需要的是存在──作為她的孩子而存在。母愛是至福，是安詳，無需去獲取，無需去贏得。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:06 PM","May 31, 2022 7:06 PM",43,imac-fly,0
有很多方法可以滿足這種創造願望，其中最自然和最容易達成的是母親對她的創造物的愛與照顧。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:22 AM","April 11, 2023 6:46 PM",43,imac-fly,302
只有對自己有信仰的人才能對別人守信，因為只有這樣的人才能確定將來的他和今天的他是相同的,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 30, 2022 9:05 AM","June 30, 2022 9:05 AM",43,imac-fly,0
如果我想學會愛的藝術，須力求在每種情況下保持客觀，並且在我不客觀的時候能敏感地察覺到。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:55 PM","April 11, 2023 6:45 PM",43,imac-fly,132
施之所以比受更讓人快樂，不是因為那是一種剝奪，而是因為給予行為是在表現我的蓬勃生命力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:06 PM","November 30, 2022 5:06 PM",43,imac-fly,0
弔詭的是，獨處的能力乃是愛的能力的先決條件。任何努力過要獨處的人都會知道這有多麼困難。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:53 PM","February 20, 2023 12:43 PM",43,imac-fly,66
前資本主義社會，交換是由直接的武力或傳統決定，又或是由人與人之間的愛或友誼的連結決定。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 4:35 PM","December 15, 2022 4:35 PM",43,imac-fly,0
"在他離世前，我一直都不知道，我在這個世界之所以有一份安全感，是因為他在這個星球上。","《愛的原形》",,"March 14, 2023 8:47 PM","March 14, 2023 8:47 PM",43,imac-fly,0
他以何種程度缺乏這些素質，他就以何種程度害怕把自己給予出去，因此也就以何種程度害怕去愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:51 PM","May 8, 2022 4:51 PM",44,imac-fly,0
除非人自己將意義給予生命，否則生命將是沒有意義；除非人與人互相幫助，否則他就是絕對孤單。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:13 PM","May 31, 2022 7:13 PM",44,imac-fly,0
還有另一種神經質的愛借助投射機制來迴避一己的問題，改為把焦點放在被愛者的缺點和軟弱之處。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:17 PM","May 31, 2022 7:17 PM",44,imac-fly,0
過分關心孩子不是因為她們太愛孩子，而是因為她們不得不以這種方法彌補她們沒有愛孩子的能力。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 7:58 AM","June 13, 2022 7:58 AM",44,imac-fly,0
我必須能夠客觀地了解他和我自己。唯有客觀地去認識一個人，我才能夠在愛中認識他的終極本質。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 28, 2022 11:37 PM","June 28, 2022 11:37 PM",44,imac-fly,0
給予別人我們的喜樂、興趣、了解、幽默和憂傷，將「所有在我們身上活躍展現的一切」給予別人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 28, 2022 11:39 PM","June 28, 2022 11:39 PM",44,imac-fly,0
與愛相關的是，我們應該要信任自己的愛：相信這愛有能力喚起他人心裡的愛，相信這愛的可靠性。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 30, 2022 9:05 AM","April 11, 2023 6:46 PM",44,imac-fly,285
世界是我們慾望的巨大對象，是大蘋果、大酒瓶和大乳房。我們是吮吸者，永遠充滿期待又永遠失望,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 1, 2022 7:24 PM","July 1, 2022 7:24 PM",44,imac-fly,0
幾乎沒有什麼活動或事業像愛那樣，帶著那麼巨大的希望與期許展開，卻又那麼固定地以失敗告終。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 6, 2022 8:49 AM","July 6, 2022 8:49 AM",44,imac-fly,0
「值得」的愛很容易給人一種辛澀的感覺，就像他不是因為自己而被愛，就像他只是因為討得喜歡。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:44 PM","April 11, 2023 6:46 PM",44,imac-fly,164
最需要實踐專注的人必然是相愛的人。他們必須學會互相親近，而不以通常慣見的各種方式溜之大吉。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:49 PM","May 8, 2022 4:49 PM",45,imac-fly,0
男性正是因為沒有辦法以懷胎的方式來滿足超越的需要，所以汲汲於用創造物品和觀念的方式超越自己,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:22 AM","June 13, 2022 8:22 AM",45,imac-fly,0
如果我只因為無法自己站立而依戀別人，那對方就會成為我的救生員，但我們的關係不會是愛的關係。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:10 PM","April 6, 2023 7:31 AM",45,imac-fly,283
我們不可能在沒有真正了解一個人的情況下尊重對方：如果沒有了解的引導，照顧和責任就是盲目的。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:19 PM","November 30, 2022 5:19 PM",45,imac-fly,0
在這種愛和婚姻的觀念中，主要在強調如何找尋一個避難所，以便逃避捨此以外讓人無法忍受的孤單感。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:07 PM","April 11, 2023 6:48 PM",46,imac-fly,320
愛卻是一種「行動」，是人的力量的發揮──這種力量只有在自由中方能發揮，從不會是被強迫的後果。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 11, 2022 9:34 AM","April 11, 2023 6:48 PM",46,imac-fly,304
事實上，在我們的文化中，大多數人心目中的可愛，無非是指成為一個既為大眾喜愛又有性吸引力的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 9, 2022 9:34 AM","July 9, 2022 9:34 AM",46,imac-fly,0
孤單而來的焦慮、去征服或被征服的渴望、虛榮心、去傷害，和甚至去摧毀的願望，也可以是被愛激起。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:16 PM","December 10, 2022 12:16 PM",46,imac-fly,0
如果作為一個正在愛的人你不能把自己變成一個被人愛的人，那麼你的愛情是軟弱無力的，是一種不幸。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:58 PM","April 11, 2023 6:48 PM",46,imac-fly,117
"在心理性「共生合一」的情況中，兩個身體是彼此獨立，但心理上則存在著與上述相同的相互依賴。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:15 PM","February 23, 2023 8:15 PM",46,imac-fly,0
在這種合一中，個人的自我大幅度消失，其目的是要使自己隸屬於「畜群」（herd）2。如果我和任何,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:07 PM","May 1, 2022 1:07 PM",47,imac-fly,0
如果我們缺乏勇氣成為個體，我們就會永遠搆不著愛，因為「愛是在保存一己完整的前提下達成的合一」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:12 PM","April 11, 2023 6:48 PM",47,imac-fly,320
男女愛如果是真的愛，則必有一個前提。那就是我的愛是發自靈魂深處，並在對方的靈魂深處體驗到對方。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:34 AM","April 11, 2023 6:48 PM",47,imac-fly,302
不同時代和文化的人面對著同一個難題：怎樣克服分離，怎樣實現合一，怎樣超越個人的生命找到一體性？,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 17, 2022 5:03 PM","June 17, 2022 5:03 PM",47,imac-fly,0
政治進步視乎我們知道多少真相、我們說出真相時有多清晰和大膽，以及它在其他人心中留下多大的印象。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"September 8, 2022 1:14 PM","September 8, 2022 1:14 PM",47,imac-fly,0
因為人被迫一天八小時花費精力去做不是他主動想要做的工作，他就採取嬰兒式自我放縱的方式進行反抗。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:49 PM","October 29, 2022 1:49 PM",47,imac-fly,0
的憤怒只是某種更深邃的東西的外顯。這表示，我認識到他是一個正在承受苦楚的人，不是一個憤怒的人。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 1:00 PM","December 15, 2022 1:00 PM",47,imac-fly,0
"男性正是因為沒有辦法以懷胎的方式來滿足超越的需要，所以汲汲於用創造物品和觀念的方式超越自己","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:22 PM","February 23, 2023 8:22 PM",47,imac-fly,0
母愛的本質是照顧兒童的生長，那表示她希望小孩脫離她而獨立。這透露出母愛與男女愛的基本不同之處。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:22 PM","April 11, 2023 6:57 PM",47,imac-fly,46
母親對嬰兒的愛和迷戀就可以是滿足她的自戀的一種方式。另一個動機也許和母親對權力或占有的慾望有關。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:02 PM","April 11, 2023 6:55 PM",48,imac-fly,345
只要愛是一個白日夢，他們就能參與其中；但只要愛一落入兩個真實的人的真實關係中，他們就會轉為冷漠。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:06 PM","May 1, 2022 1:06 PM",48,imac-fly,0
在每一種創作性的勞動中，勞動者和他所勞動的對象會二合為一，讓人在創作的過程中與外在世界統一起來。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:15 PM","May 26, 2022 3:15 PM",48,imac-fly,0
"這種專注的冥想態度是最高的活動，是一種靈魂的活動，只有在擁有內在自由和獨立的條件下方能產生。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:16 PM","February 23, 2023 8:16 PM",48,imac-fly,0
"愛的主動性特徵可以這樣描述：愛主要是給予（giving），而不是領受（receiving）。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:18 PM","February 23, 2023 8:18 PM",48,imac-fly,0
人類越是從這些原始的結合中擺脫出來，他們和自然界就越是分離，尋找擺脫分離的新途徑之需求就越是強烈。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:07 PM","May 1, 2022 1:07 PM",49,imac-fly,0
愛的本質在於合作。在合作中，兩人覺得「我們按照規則比賽，以便保持我們的權益，並享受我們的優越感」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 10, 2022 12:15 PM","April 11, 2023 6:49 PM",49,imac-fly,336
明顯的臨床事實表明，那些一生沉迷在追求無節制性滿足的男女並沒有得到快樂，反而常常為精神官能症所苦。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 31, 2022 7:16 PM","May 31, 2022 7:16 PM",49,imac-fly,0
母性良知說：「任何行差踏錯、任何罪行都不能把我的愛從你奪走，不能把我對你的生命和幸福的祝願奪走。」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:46 PM","April 11, 2023 6:49 PM",49,imac-fly,164
在與他人的關係中，專注的首要意義是能夠傾聽。大部分人在聽別人說話或甚至給別人忠告時，都沒有真正傾聽。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:49 PM","May 8, 2022 4:49 PM",50,imac-fly,0
只有當兩個人從他們生命的中心互相溝通，換言之只有當兩個人各從自己生命的中心體驗到自己，愛才可能產生。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 17, 2022 7:20 AM","May 17, 2022 7:20 AM",50,imac-fly,0
堅持自己對另一個人的判斷而不理會眾人意見，堅持自己的信念哪怕它們不受歡迎──這些堅持都需要信仰和勇氣,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 26, 2022 1:17 PM","June 26, 2022 1:17 PM",50,imac-fly,0
脫離壓抑性父愛對佛洛姆的創造力和愛的能力產生豐碩的影響，使他在後來的歲月能自由地進行社會─心理分析。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 8, 2022 11:52 AM","July 8, 2022 11:52 AM",50,imac-fly,0
父性良知說：「你做錯了，你不能逃避你犯錯的某些後果。最重要的是，如果你想要我喜歡你，就必須痛改前非。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:46 PM","October 29, 2022 1:46 PM",50,imac-fly,0
在與他人的關係中，專注的首要意義是能夠傾聽。大部分人在聽別人說話或甚至給別人忠告時，都沒有真正傾聽。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 15, 2022 12:56 PM","December 15, 2022 12:56 PM",50,imac-fly,0
愛的存在只有一個證明：關係深邃，雙方各有活潑和強壯的生命力。這是愛的果實，也是愛賴以被辨識出來的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 3, 2022 10:06 AM","May 3, 2022 10:06 AM",51,imac-fly,0
我的求知慾望會因為合一而得到止息。在融合中，我了解了你，我了解了自己，我了解了每個人，但又一無所「知」,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:09 PM","May 5, 2022 1:09 PM",51,imac-fly,0
我們是社會動物，因著我們的分離性而陷入焦慮。文化提供消除這種焦慮的簡單和虛假方法：變得和別人一模一樣。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 30, 2022 6:13 PM","May 30, 2022 6:13 PM",51,imac-fly,0
第三個導致人們誤以為愛沒有什麼好學的理由，在於混淆了起初的「墜入」情網經驗和永久性的「在愛中」的狀態。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 30, 2022 6:22 PM","May 30, 2022 6:22 PM",51,imac-fly,0
愛的存在只有一個證明：關係深邃，雙方各有活潑和強壯的生命力。這是愛的果實，也是愛賴以被辨識出來的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:16 PM","December 10, 2022 12:16 PM",51,imac-fly,0
母愛變成了極為艱鉅的任務，因為它要求無私的能力，要求一種給出一切而不求回報，但求被愛者幸福快樂的能力。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:23 PM","April 11, 2023 6:57 PM",51,imac-fly,46
透過從眾所達成的合一並不強烈和激烈。它是平靜的，為常規所支配，而正因為如此，它常常不足以撫慰分離的焦慮。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:08 PM","April 5, 2023 9:24 AM",52,imac-fly,115
透過愛人，他擺脫了那個由他的自戀和自我中心狀態構成的孤單和孤立之牢籠。他感到一種新的合一感、分享感、一體感,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 12:57 PM","May 1, 2022 12:57 PM",53,imac-fly,0
最終把我的理論知識和我的實踐結果融合為一，融合成為我的直覺，我才算精於醫術，因為直覺是精通任何藝術的標誌。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 3, 2022 10:08 AM","May 3, 2022 10:08 AM",53,imac-fly,0
當這種原生傾向在一個人的生命中變成一種不間斷的創造性取向，那麼這個人就能獨立自主，能夠用自己的力量去處理事,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"July 8, 2022 11:54 AM","July 8, 2022 11:54 AM",53,imac-fly,0
只有內在的東西是真實的，外在事物只會在與我的需要有關時才算真實，其真實性從來不是基於它們自身的性質或需要。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》
",,"December 28, 2022 10:54 PM","March 27, 2023 2:19 PM",53,imac-fly,88
"勞動者成為機器或辦公室層級結構的附屬品。他不再是他自己，也因此除了從眾以外沒有其他可以達成合一的方式。","《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:14 PM","February 23, 2023 8:14 PM",53,imac-fly,0
如果貧窮超過了某種界限，就會使得施予成為不可能，從而讓人雙重受苦：除了直接受貧窮的苦，還被剝奪去施予的喜悅。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:13 PM","May 5, 2022 1:13 PM",54,imac-fly,0
如果我愛一個人，我會感到與他合一，然而我是按照他所是的樣子與他合一，並非把他當作一個合我所用的物品來需要他。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:52 PM","April 11, 2023 6:49 PM",54,imac-fly,338
在給予中，他不可避免地會把某些東西帶入另一個人的生命中，而這種帶入他人生命中的東西又會反射回來，回到他身上。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 14, 2022 12:39 PM","May 14, 2022 12:39 PM",54,imac-fly,0
人與人之間在才能、智力和知識上的差別微不足道。要了解這種人人共有的核心，我們必須深入了解人，不能停留在表面。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"June 13, 2022 8:30 AM","June 13, 2022 8:30 AM",54,imac-fly,0
